#X	Y	T = 0	T = 0.00625	T = 0.0125	T = 0.01875	T = 0.025	T = 0.03125	T = 0.0375	T = 0.04375	T = 0.05	T = 0.05625	T = 0.0625	T = 0.06875	T = 0.075	T = 0.08125	T = 0.0875	T = 0.09375	T = 0.1	T = 0.10625	T = 0.1125	T = 0.11875	T = 0.125	T = 0.13125	T = 0.1375	T = 0.14375	T = 0.15	T = 0.15625	T = 0.1625	T = 0.16875	T = 0.175	T = 0.18125	T = 0.1875	T = 0.19375	T = 0.2	T = 0.20625	T = 0.2125	T = 0.21875	T = 0.225	T = 0.23125	T = 0.2375	T = 0.24375	T = 0.25	T = 0.25625	T = 0.2625	T = 0.26875	T = 0.275	T = 0.28125	T = 0.2875	T = 0.29375	T = 0.3	T = 0.30625	T = 0.3125	T = 0.31875	T = 0.325	T = 0.33125	T = 0.3375	T = 0.34375	T = 0.35	T = 0.35625	T = 0.3625	T = 0.36875	T = 0.375	T = 0.38125	T = 0.3875	T = 0.39375	T = 0.4	T = 0.40625	T = 0.4125	T = 0.41875	T = 0.425	T = 0.43125	T = 0.4375	T = 0.44375	T = 0.45	T = 0.45625	T = 0.4625	T = 0.46875	T = 0.475	T = 0.48125	T = 0.4875	T = 0.49375	T = 0.5	T = 0.50625	T = 0.5125	T = 0.51875	T = 0.525	T = 0.53125	T = 0.5375	T = 0.54375	T = 0.55	T = 0.55625	T = 0.5625	T = 0.56875	T = 0.575	T = 0.58125	T = 0.5875	T = 0.59375	T = 0.6	T = 0.60625	T = 0.6125	T = 0.61875	T = 0.625	T = 0.63125	T = 0.6375	T = 0.64375	T = 0.65	T = 0.65625	T = 0.6625	T = 0.66875	T = 0.675	T = 0.68125	T = 0.6875	T = 0.69375	T = 0.7	T = 0.70625	T = 0.7125	T = 0.71875	T = 0.725	T = 0.73125	T = 0.7375	T = 0.74375	T = 0.75	T = 0.75625	T = 0.7625	T = 0.76875	T = 0.775	T = 0.78125	T = 0.7875	T = 0.79375	T = 0.8	T = 0.80625	T = 0.8125	T = 0.81875	T = 0.825	T = 0.83125	T = 0.8375	T = 0.84375	T = 0.85	T = 0.85625	T = 0.8625	T = 0.86875	T = 0.875	T = 0.88125	T = 0.8875	T = 0.89375	T = 0.9	T = 0.90625	T = 0.9125	T = 0.91875	T = 0.925	T = 0.93125	T = 0.9375	T = 0.94375	T = 0.95	T = 0.95625	T = 0.9625	T = 0.96875	T = 0.975	T = 0.98125	T = 0.9875	T = 0.99375	T = 1
0.15	0.75	0	0.000366115	0.00100861	0.00181316	0.0026824	0.00355092	0.00438026	0.00515049	0.00585333	0.00648731	0.00705472	0.00755971	0.00800722	0.00840237	0.00875009	0.00905504	0.00932147	0.00955322	0.00975375	0.00992619	0.0100733	0.0101975	0.0103012	0.0103862	0.0104543	0.0105072	0.0105462	0.0105727	0.0105879	0.0105927	0.0105881	0.010575	0.0105542	0.0105263	0.0104921	0.010452	0.0104067	0.0103565	0.010302	0.0102436	0.0101815	0.0101163	0.010048	0.00997717	0.00990392	0.00982851	0.00975117	0.00967209	0.00959148	0.00950949	0.00942628	0.00934201	0.0092568	0.00917078	0.00908406	0.00899676	0.00890897	0.00882077	0.00873227	0.00864352	0.00855461	0.0084656	0.00837656	0.00828754	0.0081986	0.00810978	0.00802114	0.00793271	0.00784454	0.00775666	0.0076691	0.0075819	0.00749509	0.0074087	0.00732275	0.00723726	0.00715225	0.00706775	0.00698378	0.00690035	0.00681748	0.00673517	0.00665346	0.00657234	0.00649184	0.00641195	0.00633269	0.00625407	0.0061761	0.00609878	0.00602211	0.00594612	0.00587079	0.00579614	0.00572216	0.00564887	0.00557626	0.00550434	0.0054331	0.00536256	0.0052927	0.00522354	0.00515507	0.00508729	0.0050202	0.0049538	0.00488809	0.00482307	0.00475874	0.00469509	0.00463213	0.00456984	0.00450824	0.00444731	0.00438705	0.00432746	0.00426854	0.00421029	0.00415269	0.00409575	0.00403946	0.00398383	0.00392884	0.00387449	0.00382077	0.00376769	0.00371524	0.00366341	0.00361221	0.00356161	0.00351163	0.00346226	0.00341348	0.00336531	0.00331772	0.00327072	0.0032243	0.00317846	0.0031332	0.00308849	0.00304436	0.00300077	0.00295774	0.00291526	0.00287332	0.00283191	0.00279104	0.00275069	0.00271087	0.00267156	0.00263276	0.00259447	0.00255668	0.00251938	0.00248258	0.00244626	0.00241042	0.00237506	0.00234017	0.00230574	0.00227177
0.15	0.8	0	0.000304334	0.000838412	0.0015072	0.00222975	0.00295172	0.0036411	0.00428135	0.00486557	0.00539256	0.00586418	0.00628391	0.00665582	0.00698418	0.00727308	0.00752638	0.0077476	0.00793994	0.00810627	0.00824917	0.00837094	0.00847365	0.00855914	0.00862906	0.00868489	0.00872796	0.00875947	0.0087805	0.00879201	0.00879489	0.00878992	0.00877784	0.00875928	0.00873485	0.00870508	0.00867047	0.00863146	0.00858846	0.00854185	0.00849196	0.00843911	0.00838358	0.00832564	0.00826552	0.00820344	0.00813961	0.00807421	0.00800741	0.00793937	0.00787023	0.00780013	0.00772919	0.00765752	0.00758522	0.0075124	0.00743913	0.00736551	0.0072916	0.00721747	0.0071432	0.00706884	0.00699444	0.00692005	0.00684573	0.00677151	0.00669744	0.00662356	0.00654989	0.00647646	0.00640332	0.00633048	0.00625798	0.00618583	0.00611405	0.00604267	0.0059717	0.00590116	0.00583107	0.00576144	0.00569228	0.0056236	0.00555542	0.00548775	0.00542059	0.00535395	0.00528785	0.00522228	0.00515726	0.00509279	0.00502887	0.00496551	0.00490271	0.00484048	0.00477882	0.00471773	0.00465721	0.00459726	0.0045379	0.0044791	0.00442089	0.00436326	0.0043062	0.00424972	0.00419381	0.00413849	0.00408374	0.00402956	0.00397595	0.00392292	0.00387045	0.00381855	0.00376722	0.00371645	0.00366624	0.00361659	0.00356749	0.00351894	0.00347095	0.0034235	0.00337659	0.00333022	0.00328439	0.00323909	0.00319433	0.00315008	0.00310637	0.00306316	0.00302048	0.0029783	0.00293664	0.00289547	0.00285481	0.00281464	0.00277496	0.00273577	0.00269707	0.00265884	0.00262109	0.00258381	0.002547	0.00251064	0.00247475	0.00243931	0.00240433	0.00236978	0.00233568	0.00230202	0.00226879	0.00223599	0.00220361	0.00217166	0.00214012	0.00210899	0.00207827	0.00204796	0.00201804	0.00198852	0.00195939	0.00193065	0.00190228	0.0018743
0.15	0.85	0	0.00023506	0.000647569	0.00116412	0.0017222	0.00227983	0.00281229	0.0033068	0.00375804	0.00416506	0.00452932	0.00485349	0.00514072	0.00539429	0.00561738	0.00581294	0.00598371	0.00613215	0.00626046	0.00637065	0.00646449	0.00654356	0.00660929	0.00666296	0.00670571	0.00673856	0.00676244	0.00677819	0.00678655	0.00678821	0.00678378	0.00677382	0.00675884	0.0067393	0.00671561	0.00668818	0.00665733	0.0066234	0.00658667	0.00654741	0.00650586	0.00646225	0.00641678	0.00636964	0.00632101	0.00627103	0.00621987	0.00616764	0.00611447	0.00606048	0.00600576	0.00595042	0.00589455	0.00583821	0.0057815	0.00572447	0.00566718	0.00560971	0.0055521	0.0054944	0.00543665	0.00537891	0.0053212	0.00526356	0.00520603	0.00514864	0.00509141	0.00503438	0.00497755	0.00492097	0.00486464	0.00480859	0.00475282	0.00469737	0.00464224	0.00458745	0.004533	0.00447892	0.0044252	0.00437187	0.00431892	0.00426637	0.00421422	0.00416248	0.00411115	0.00406024	0.00400976	0.00395971	0.00391009	0.0038609	0.00381216	0.00376385	0.00371599	0.00366857	0.0036216	0.00357508	0.003529	0.00348338	0.0034382	0.00339347	0.00334919	0.00330536	0.00326198	0.00321904	0.00317656	0.00313451	0.00309291	0.00305176	0.00301104	0.00297077	0.00293093	0.00289153	0.00285256	0.00281403	0.00277593	0.00273825	0.002701	0.00266417	0.00262777	0.00259178	0.0025562	0.00252104	0.00248629	0.00245195	0.00241801	0.00238447	0.00235133	0.00231859	0.00228624	0.00225428	0.00222271	0.00219152	0.00216071	0.00213027	0.00210022	0.00207053	0.00204121	0.00201225	0.00198366	0.00195542	0.00192754	0.00190001	0.00187283	0.001846	0.0018195	0.00179335	0.00176753	0.00174204	0.00171688	0.00169205	0.00166754	0.00164335	0.00161947	0.00159591	0.00157265	0.00154971	0.00152706	0.00150471	0.00148267	0.00146091	0.00143944
0.15	0.9	0	0.000159998	0.00044078	0.000792381	0.00117225	0.00155181	0.00191424	0.00225084	0.00255798	0.00283502	0.00308296	0.0033036	0.0034991	0.00367169	0.00382352	0.00395661	0.00407281	0.00417381	0.00426109	0.00433603	0.00439982	0.00445354	0.00449817	0.00453457	0.00456352	0.00458572	0.00460179	0.0046123	0.00461777	0.00461867	0.0046154	0.00460835	0.00459787	0.00458428	0.00456786	0.00454887	0.00452755	0.00450413	0.0044788	0.00445174	0.00442313	0.00439311	0.00436183	0.00432941	0.00429598	0.00426165	0.00422651	0.00419065	0.00415417	0.00411713	0.00407961	0.00404167	0.00400338	0.00396479	0.00392595	0.00388691	0.00384771	0.00380839	0.00376899	0.00372955	0.00369008	0.00365063	0.00361121	0.00357186	0.00353259	0.00349342	0.00345438	0.00341547	0.00337673	0.00333816	0.00329977	0.00326157	0.00322359	0.00318583	0.00314829	0.00311099	0.00307394	0.00303714	0.0030006	0.00296432	0.00292831	0.00289258	0.00285713	0.00282197	0.00278709	0.0027525	0.0027182	0.00268421	0.00265051	0.00261711	0.00258401	0.00255122	0.00251873	0.00248655	0.00245467	0.0024231	0.00239184	0.00236089	0.00233024	0.0022999	0.00226987	0.00224014	0.00221073	0.00218161	0.0021528	0.0021243	0.0020961	0.0020682	0.0020406	0.0020133	0.0019863	0.00195959	0.00193319	0.00190707	0.00188125	0.00185572	0.00183048	0.00180552	0.00178086	0.00175647	0.00173237	0.00170855	0.001685	0.00166174	0.00163875	0.00161603	0.00159358	0.00157139	0.00154948	0.00152783	0.00150644	0.00148531	0.00146444	0.00144383	0.00142347	0.00140336	0.0013835	0.00136389	0.00134452	0.00132539	0.00130651	0.00128786	0.00126945	0.00125127	0.00123333	0.00121561	0.00119812	0.00118086	0.00116381	0.00114699	0.00113039	0.001114	0.00109783	0.00108187	0.00106612	0.00105057	0.00103523	0.00102009	0.00100516	0.00099042	0.000975879
0.15	0.95	0	8.09962e-05	0.000223137	0.000401129	0.000593431	0.000785576	0.00096905	0.00113945	0.00129493	0.00143518	0.00156069	0.00167239	0.00177136	0.00185872	0.00193558	0.00200295	0.00206177	0.00211288	0.00215706	0.00219497	0.00222725	0.00225442	0.00227698	0.00229538	0.00230999	0.00232119	0.00232927	0.00233454	0.00233725	0.00233764	0.00233591	0.00233227	0.00232689	0.00231993	0.00231153	0.00230182	0.00229094	0.00227899	0.00226607	0.00225228	0.00223769	0.0022224	0.00220647	0.00218996	0.00217294	0.00215547	0.00213758	0.00211934	0.00210078	0.00208194	0.00206286	0.00204358	0.00202412	0.00200451	0.00198477	0.00196494	0.00194503	0.00192507	0.00190506	0.00188504	0.00186501	0.00184499	0.00182499	0.00180503	0.00178511	0.00176525	0.00174546	0.00172574	0.0017061	0.00168655	0.0016671	0.00164775	0.00162851	0.00160939	0.00159038	0.0015715	0.00155274	0.00153411	0.00151561	0.00149726	0.00147904	0.00146096	0.00144302	0.00142524	0.00140759	0.0013901	0.00137276	0.00135557	0.00133853	0.00132164	0.00130491	0.00128834	0.00127191	0.00125565	0.00123954	0.00122359	0.00120779	0.00119215	0.00117666	0.00116134	0.00114616	0.00113115	0.00111629	0.00110158	0.00108703	0.00107263	0.00105839	0.0010443	0.00103036	0.00101657	0.00100294	0.000989455	0.00097612	0.000962934	0.000949896	0.000937005	0.00092426	0.000911661	0.000899207	0.000886896	0.000874727	0.000862701	0.000850815	0.000839069	0.000827462	0.000815992	0.000804659	0.000793462	0.0007824	0.00077147	0.000760674	0.000750008	0.000739473	0.000729067	0.000718789	0.000708638	0.000698613	0.000688713	0.000678936	0.000669282	0.000659749	0.000650337	0.000641043	0.000631868	0.000622809	0.000613866	0.000605038	0.000596323	0.000587721	0.00057923	0.000570849	0.000562577	0.000554413	0.000546356	0.000538404	0.000530557	0.000522814	0.000515173	0.000507633	0.000500193	0.000492853
0.15	1	0	5.4515e-17	5.3455e-17	5.24157e-17	5.13965e-17	5.03972e-17	4.94173e-17	4.84565e-17	4.75143e-17	4.65905e-17	4.56846e-17	4.47963e-17	4.39253e-17	4.30713e-17	4.22338e-17	4.14126e-17	4.06074e-17	3.98179e-17	3.90437e-17	3.82846e-17	3.75402e-17	3.68103e-17	3.60945e-17	3.53927e-17	3.47046e-17	3.40298e-17	3.33681e-17	3.27194e-17	3.20832e-17	3.14594e-17	3.08477e-17	3.02479e-17	2.96598e-17	2.90831e-17	2.85176e-17	2.79631e-17	2.74194e-17	2.68863e-17	2.63635e-17	2.5851e-17	2.53483e-17	2.48555e-17	2.43722e-17	2.38983e-17	2.34336e-17	2.2978e-17	2.25312e-17	2.20932e-17	2.16636e-17	2.12424e-17	2.08293e-17	2.04244e-17	2.00272e-17	1.96378e-17	1.9256e-17	1.88816e-17	1.85145e-17	1.81545e-17	1.78015e-17	1.74554e-17	1.7116e-17	1.67832e-17	1.64569e-17	1.61369e-17	1.58231e-17	1.55155e-17	1.52138e-17	1.4918e-17	1.46279e-17	1.43435e-17	1.40646e-17	1.37912e-17	1.3523e-17	1.32601e-17	1.30023e-17	1.27495e-17	1.25016e-17	1.22585e-17	1.20201e-17	1.17864e-17	1.15573e-17	1.13326e-17	1.11122e-17	1.08961e-17	1.06843e-17	1.04766e-17	1.02729e-17	1.00731e-17	9.87726e-18	9.68521e-18	9.49689e-18	9.31224e-18	9.13118e-18	8.95364e-18	8.77955e-18	8.60884e-18	8.44146e-18	8.27733e-18	8.11639e-18	7.95858e-18	7.80383e-18	7.6521e-18	7.50332e-18	7.35743e-18	7.21437e-18	7.0741e-18	6.93656e-18	6.80169e-18	6.66944e-18	6.53976e-18	6.41261e-18	6.28792e-18	6.16566e-18	6.04578e-18	5.92823e-18	5.81297e-18	5.69994e-18	5.58912e-18	5.48044e-18	5.37388e-18	5.2694e-18	5.16694e-18	5.06648e-18	4.96797e-18	4.87138e-18	4.77666e-18	4.68378e-18	4.59272e-18	4.50342e-18	4.41586e-18	4.33e-18	4.24581e-18	4.16325e-18	4.0823e-18	4.00293e-18	3.9251e-18	3.84878e-18	3.77395e-18	3.70057e-18	3.62862e-18	3.55807e-18	3.48888e-18	3.42105e-18	3.35453e-18	3.28931e-18	3.22535e-18	3.16264e-18	3.10115e-18	3.04085e-18	2.98173e-18	2.92375e-18	2.8669e-18	2.81116e-18	2.7565e-18	2.70291e-18	2.65035e-18	2.59882e-18	2.54829e-18	2.49874e-18	2.45016e-18	2.40252e-18

0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.2	0.05	0	0.00495338	0.0081099	0.0102263	0.0117104	0.0127897	0.0135964	0.0142104	0.0146826	0.0150465	0.0153253	0.0155357	0.01569	0.0157977	0.0158662	0.0159014	0.0159082	0.0158905	0.0158517	0.0157944	0.0157213	0.0156342	0.015535	0.0154252	0.0153061	0.015179	0.0150448	0.0149045	0.0147589	0.0146088	0.0144547	0.0142972	0.0141369	0.0139742	0.0138095	0.0136433	0.0134758	0.0133073	0.0131382	0.0129687	0.012799	0.0126293	0.0124598	0.0122907	0.012122	0.0119541	0.0117869	0.0116206	0.0114552	0.011291	0.0111279	0.0109661	0.0108056	0.0106464	0.0104887	0.0103324	0.0101776	0.0100244	0.00987275	0.0097227	0.00957429	0.00942752	0.00928243	0.00913902	0.0089973	0.00885729	0.008719	0.00858242	0.00844756	0.00831442	0.00818301	0.00805331	0.00792533	0.00779906	0.0076745	0.00755163	0.00743045	0.00731095	0.00719313	0.00707696	0.00696244	0.00684955	0.00673829	0.00662864	0.00652058	0.00641411	0.0063092	0.00620585	0.00610403	0.00600373	0.00590494	0.00580764	0.00571181	0.00561744	0.00552451	0.005433	0.0053429	0.00525418	0.00516685	0.00508086	0.00499622	0.0049129	0.00483088	0.00475016	0.0046707	0.0045925	0.00451554	0.0044398	0.00436527	0.00429192	0.00421975	0.00414873	0.00407885	0.0040101	0.00394245	0.00387589	0.00381042	0.003746	0.00368263	0.00362029	0.00355896	0.00349863	0.00343929	0.00338092	0.00332351	0.00326704	0.00321149	0.00315686	0.00310313	0.00305029	0.00299831	0.0029472	0.00289693	0.0028475	0.00279888	0.00275107	0.00270406	0.00265783	0.00261237	0.00256766	0.0025237	0.00248048	0.00243798	0.00239619	0.0023551	0.00231469	0.00227497	0.00223591	0.00219751	0.00215975	0.00212263	0.00208614	0.00205026	0.00201498	0.0019803	0.0019462	0.00191268	0.00187973	0.00184733	0.00181548	0.00178418
0.2	0.1	0	0.00120787	0.00274616	0.00428203	0.0056962	0.00695575	0.00806126	0.00902516	0.00986297	0.0105899	0.0112198	0.0117646	0.0122349	0.0126396	0.0129865	0.0132822	0.0135325	0.0137424	0.0139163	0.014058	0.0141708	0.0142577	0.0143213	0.0143639	0.0143876	0.0143943	0.0143856	0.0143628	0.0143275	0.0142808	0.0142238	0.0141574	0.0140825	0.014	0.0139106	0.013815	0.0137138	0.0136075	0.0134967	0.0133818	0.0132633	0.0131415	0.0130169	0.0128897	0.0127603	0.012629	0.012496	0.0123616	0.012226	0.0120894	0.011952	0.011814	0.0116755	0.0115367	0.0113977	0.0112587	0.0111197	0.010981	0.0108425	0.0107045	0.0105669	0.0104298	0.0102934	0.0101577	0.0100228	0.00988862	0.00975534	0.00962298	0.00949158	0.00936119	0.00923183	0.00910354	0.00897635	0.00885029	0.00872538	0.00860165	0.00847912	0.0083578	0.0082377	0.00811884	0.00800124	0.0078849	0.00776983	0.00765604	0.00754353	0.00743231	0.00732237	0.00721373	0.00710637	0.00700031	0.00689554	0.00679205	0.00668985	0.00658893	0.00648928	0.00639091	0.00629379	0.00619794	0.00610334	0.00600998	0.00591786	0.00582697	0.00573729	0.00564883	0.00556157	0.00547549	0.00539061	0.00530689	0.00522433	0.00514293	0.00506266	0.00498352	0.00490551	0.00482859	0.00475278	0.00467805	0.00460439	0.0045318	0.00446025	0.00438974	0.00432026	0.0042518	0.00418434	0.00411787	0.00405238	0.00398785	0.00392429	0.00386167	0.00379998	0.00373922	0.00367936	0.00362041	0.00356234	0.00350515	0.00344882	0.00339335	0.00333872	0.00328492	0.00323194	0.00317977	0.0031284	0.00307782	0.00302801	0.00297898	0.00293069	0.00288315	0.00283635	0.00279027	0.00274491	0.00270025	0.00265629	0.00261302	0.00257041	0.00252848	0.0024872	0.00244657	0.00240657	0.00236721	0.00232846	0.00229032	0.00225279
0.2	0.15	0	0.000352901	0.00100751	0.0018675	0.00283794	0.00384686	0.00484577	0.00580462	0.00670641	0.00754273	0.00831071	0.00901082	0.00964551	0.0102183	0.0107332	0.0111944	0.011606	0.011972	0.012296	0.0125817	0.012832	0.0130501	0.0132385	0.0133998	0.0135362	0.0136497	0.0137422	0.0138155	0.013871	0.0139103	0.0139346	0.0139452	0.0139431	0.0139294	0.013905	0.0138708	0.0138275	0.0137759	0.0137166	0.0136504	0.0135777	0.0134992	0.0134152	0.0133264	0.013233	0.0131355	0.0130343	0.0129296	0.012822	0.0127115	0.0125985	0.0124833	0.0123662	0.0122472	0.0121267	0.0120048	0.0118817	0.0117576	0.0116327	0.0115071	0.0113809	0.0112543	0.0111273	0.0110002	0.010873	0.0107457	0.0106186	0.0104916	0.0103649	0.0102386	0.0101126	0.00998714	0.00986219	0.00973781	0.00961407	0.00949101	0.00936868	0.00924712	0.00912636	0.00900644	0.0088874	0.00876925	0.00865204	0.00853578	0.00842049	0.0083062	0.00819292	0.00808068	0.00796948	0.00785934	0.00775027	0.00764229	0.00753539	0.00742959	0.0073249	0.00722132	0.00711885	0.0070175	0.00691727	0.00681817	0.00672018	0.00662332	0.00652758	0.00643296	0.00633946	0.00624707	0.0061558	0.00606563	0.00597657	0.0058886	0.00580173	0.00571595	0.00563125	0.00554763	0.00546507	0.00538358	0.00530314	0.00522375	0.0051454	0.00506808	0.00499178	0.0049165	0.00484222	0.00476894	0.00469665	0.00462534	0.004555	0.00448562	0.00441719	0.00434971	0.00428316	0.00421753	0.00415281	0.00408901	0.00402609	0.00396406	0.00390291	0.00384262	0.00378319	0.00372461	0.00366686	0.00360994	0.00355384	0.00349855	0.00344405	0.00339035	0.00333742	0.00328526	0.00323387	0.00318322	0.00313332	0.00308415	0.0030357	0.00298797	0.00294094	0.00289461	0.00284897	0.002804	0.00275971	0.00271607	0.00267309
0.2	0.2	0	0.000171618	0.000526866	0.00106108	0.00173692	0.00250827	0.00333256	0.00417544	0.00501142	0.00582271	0.00659769	0.00732932	0.00801386	0.00864986	0.00923744	0.00977775	0.0102725	0.010724	0.0111344	0.0115063	0.0118419	0.0121438	0.0124141	0.012655	0.0128685	0.0130565	0.0132209	0.0133632	0.0134851	0.0135879	0.0136731	0.0137419	0.0137954	0.0138348	0.013861	0.013875	0.0138776	0.0138696	0.0138519	0.0138251	0.0137899	0.0137469	0.0136966	0.0136396	0.0135764	0.0135075	0.0134333	0.0133541	0.0132705	0.0131827	0.0130911	0.0129959	0.0128976	0.0127963	0.0126924	0.012586	0.0124774	0.0123669	0.0122545	0.0121406	0.0120252	0.0119086	0.0117908	0.0116722	0.0115527	0.0114325	0.0113118	0.0111906	0.0110691	0.0109473	0.0108255	0.0107035	0.0105816	0.0104598	0.0103382	0.0102168	0.0100957	0.00997502	0.00985475	0.00973497	0.00961572	0.00949705	0.00937899	0.0092616	0.0091449	0.00902893	0.00891372	0.0087993	0.00868571	0.00857295	0.00846106	0.00835006	0.00823996	0.00813079	0.00802256	0.00791529	0.00780898	0.00770366	0.00759932	0.00749598	0.00739366	0.00729234	0.00719205	0.00709279	0.00699455	0.00689735	0.00680119	0.00670606	0.00661198	0.00651893	0.00642692	0.00633595	0.00624602	0.00615712	0.00606925	0.00598242	0.0058966	0.00581181	0.00572804	0.00564528	0.00556353	0.00548278	0.00540302	0.00532426	0.00524648	0.00516968	0.00509386	0.00501899	0.00494509	0.00487213	0.00480012	0.00472904	0.00465889	0.00458966	0.00452134	0.00445393	0.00438741	0.00432178	0.00425703	0.00419315	0.00413013	0.00406797	0.00400665	0.00394616	0.00388651	0.00382767	0.00376965	0.00371243	0.003656	0.00360036	0.00354549	0.00349139	0.00343805	0.00338546	0.00333361	0.00328249	0.0032321	0.00318243	0.00313346	0.0030852	0.00303762
0.2	0.25	0	0.000145556	0.000431134	0.000863475	0.00142217	0.00207594	0.00279256	0.00354361	0.00430611	0.00506255	0.00580021	0.00651023	0.00718681	0.00782642	0.00842721	0.00898855	0.00951066	0.00999436	0.0104409	0.0108517	0.0112284	0.0115726	0.0118862	0.0121708	0.012428	0.0126596	0.012867	0.0130516	0.013215	0.0133584	0.0134832	0.0135903	0.0136811	0.0137565	0.0138175	0.0138651	0.0139	0.0139232	0.0139354	0.0139373	0.0139295	0.0139128	0.0138877	0.0138548	0.0138146	0.0137676	0.0137142	0.0136549	0.0135902	0.0135203	0.0134457	0.0133668	0.0132837	0.0131969	0.0131066	0.0130132	0.0129167	0.0128176	0.012716	0.0126121	0.0125062	0.0123983	0.0122888	0.0121778	0.0120654	0.0119518	0.0118371	0.0117215	0.0116051	0.011488	0.0113703	0.0112521	0.0111336	0.0110147	0.0108957	0.0107766	0.0106575	0.0105384	0.0104195	0.0103007	0.0101821	0.0100639	0.00994604	0.00982858	0.00971157	0.00959506	0.0094791	0.00936372	0.00924897	0.00913486	0.00902144	0.00890874	0.00879678	0.00868559	0.00857519	0.00846561	0.00835686	0.00824896	0.00814194	0.0080358	0.00793056	0.00782624	0.00772284	0.00762037	0.00751885	0.00741829	0.00731868	0.00722004	0.00712238	0.00702569	0.00692998	0.00683526	0.00674153	0.00664878	0.00655702	0.00646625	0.00637648	0.00628769	0.00619989	0.00611307	0.00602724	0.00594239	0.00585852	0.00577562	0.00569369	0.00561273	0.00553273	0.00545369	0.0053756	0.00529846	0.00522226	0.005147	0.00507266	0.00499925	0.00492676	0.00485518	0.0047845	0.00471471	0.00464582	0.00457781	0.00451068	0.00444441	0.00437901	0.00431445	0.00425075	0.00418788	0.00412584	0.00406462	0.00400422	0.00394462	0.00388583	0.00382782	0.0037706	0.00371415	0.00365846	0.00360354	0.00354936	0.00349593	0.00344323	0.00339126	0.00334001
0.2	0.3	0	0.000153169	0.000440688	0.000865144	0.00140501	0.00203052	0.00271236	0.00342538	0.00414955	0.00486966	0.00557462	0.0062566	0.00691029	0.0075323	0.00812067	0.00867446	0.00919349	0.00967815	0.0101292	0.0105476	0.0109346	0.0112914	0.0116195	0.0119201	0.0121947	0.0124446	0.0126711	0.0128755	0.0130591	0.0132229	0.0133681	0.0134957	0.0136069	0.0137025	0.0137835	0.0138507	0.013905	0.0139471	0.0139777	0.0139976	0.0140074	0.0140077	0.0139991	0.0139822	0.0139574	0.0139253	0.0138863	0.0138409	0.0137895	0.0137324	0.0136701	0.0136029	0.0135312	0.0134552	0.0133752	0.0132915	0.0132044	0.0131142	0.013021	0.0129252	0.0128268	0.0127262	0.0126235	0.0125189	0.0124125	0.0123046	0.0121952	0.0120846	0.0119728	0.01186	0.0117463	0.0116319	0.0115168	0.0114011	0.0112849	0.0111684	0.0110516	0.0109347	0.0108176	0.0107004	0.0105833	0.0104663	0.0103494	0.0102328	0.0101164	0.0100003	0.00988461	0.00976933	0.0096545	0.00954018	0.00942639	0.00931318	0.00920057	0.0090886	0.0089773	0.00886669	0.00875681	0.00864766	0.00853929	0.00843169	0.00832491	0.00821894	0.00811382	0.00800954	0.00790613	0.00780361	0.00770197	0.00760123	0.0075014	0.00740248	0.00730449	0.00720743	0.00711131	0.00701612	0.00692189	0.00682859	0.00673625	0.00664486	0.00655442	0.00646494	0.00637641	0.00628883	0.0062022	0.00611653	0.0060318	0.00594803	0.00586519	0.0057833	0.00570235	0.00562233	0.00554324	0.00546508	0.00538784	0.00531151	0.0052361	0.00516159	0.00508799	0.00501528	0.00494346	0.00487253	0.00480247	0.00473329	0.00466497	0.0045975	0.00453089	0.00446512	0.00440019	0.0043361	0.00427282	0.00421036	0.00414871	0.00408787	0.00402781	0.00396855	0.00391006	0.00385235	0.0037954	0.0037392	0.00368376	0.00362906	0.0035751
